87,222,0,0,0,8,255,15,0,5,0,1,1,0
109,6,0,0,0,8,255,15,0,5,0,1,1,0
109,6,0,0,0,6,255,15,0,5,0,1
96,141,0,0,0,6,255,15,0,5,0,1
49,123,0,0,0,6,255,15,0,0,0,1
49,124,0,0,0,9,255,15,0,9,0,10,2,255,3,49,125,0,0,0,8,255,15,0,8,0,1,1,1,49,126,0,0,0,8,255,15,0,6,0,1,1,0
87,222,0,0,0,6,255,15,0,5,0,1
48,138,0,0,0,9,255,15,0,9,0,10,2,255,3
99,111,0,0,0,8,255,15,0,5,0,1,1,0
99,111,0,0,0,6,255,15,0,5,0,1
48,138,0,0,0,6,255,15,0,9,0,10
48,139,0,0,0,8,255,15,0,8,0,1,1,1,48,140,0,0,0,8,255,15,0,6,0,1,1,0
50,6,0,0,0,6,255,1,0,0,0,6
50,6,0,0,0,4,255,1,1,0
49,124,0,0,0,6,255,15,0,9,0,10,49,125,0,0,0,6,255,15,0,8,0,1,49,126,0,0,0,6,255,15,0,6,0,1
50,7,0,0,0,6,255,1,0,0,0,6
50,7,0,0,0,4,255,1,1,0
50,8,0,0,0,6,255,2,0,0,0,10
50,8,0,0,0,5,255,2,2,3,0
49,127,0,0,0,6,255,1,0,0,0,19
48,141,0,0,0,6,255,1,0,0,0,19
48,139,0,0,0,6,255,15,0,8,0,1,48,140,0,0,0,6,255,15,0,6,0,1,48,141,0,0,0,6,255,1,3,1,255,7
48,142,0,0,0,6,255,2,0,0,0,12
49,127,0,0,0,6,255,1,3,0,255,7
49,128,0,0,0,6,255,2,0,0,0,12,49,129,0,0,0,6,255,4,2,187,0,16,49,130,0,0,0,6,255,2,0,99,0,30
29,58,0,0,0,6,255,1,0,0,0,7
29,58,0,0,0,4,255,1,1,0
29,59,0,0,0,6,255,2,0,0,0,10
29,59,0,0,0,5,255,2,2,3,0
48,142,0,0,0,5,255,2,2,1,0
96,142,0,0,0,6,255,4,1,143,0,2
11,128,0,0,0,6,255,1,0,0,0,7
11,128,0,0,0,4,255,1,1,0
11,129,0,0,0,6,255,2,0,0,0,10
11,129,0,0,0,5,255,2,2,2,0
49,128,0,0,0,5,255,2,2,2,0,49,129,0,0,0,35,255,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,130,0,0,0,7,255,2,4,0,0,0,0
96,142,0,0,0,7,255,4,4,182,0,71,127
96,143,0,0,0,6,255,4,0,1,0,99,96,144,0,0,0,6,255,4,0,41,0,2,96,145,0,0,0,6,255,4,8,171,0,22,96,146,0,0,0,6,255,4,8,210,0,2
94,17,0,0,0,6,255,1,0,0,0,7
94,17,0,0,0,4,255,1,1,0
94,18,0,0,0,6,255,2,0,0,0,10
94,18,0,0,0,5,255,2,2,2,0
37,201,0,0,0,6,255,1,0,0,0,6
37,201,0,0,0,4,255,1,1,0
37,202,0,0,0,6,255,1,0,0,0,6
37,202,0,0,0,4,255,1,1,0
37,203,0,0,0,6,255,2,0,0,0,10
37,203,0,0,0,5,255,2,2,2,0
